,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),CXL.mem_P0Write,CXL.cache_P0hst->dv,DRAMRead,DRAMWrite,PMMREAD,PMMWrite,CXLRead,Read,Write,Memory
2026-01-14,18:01:24.787,  277.17,  223.43,    0.00,    0.00,,,,,  258.94,  206.74,    0.00,    0.00,,,,,  250.24,  198.97,    0.00,    0.00,,,,,  276.61,  224.80,    0.00,    0.00,,,,, 1062.96,  853.94,    0.00,    0.00, 1916.90,  248.87,  120.00,    0.00,    0.00,,,,,  252.27,  123.24,    0.00,    0.00,,,,,  255.20,  127.60,    0.00,    0.00,,,,,  243.27,  112.66,    0.00,    0.00,,,,,  999.60,  483.50,    0.00,    0.00, 1483.10, 6831.55,    0.00,   2062.56,   1337.44,      0.00,      0.00,  11114.39,   2062.56,   1337.44,   3400.00
2026-01-14,18:01:25.788,  260.16,  217.99,    0.00,    0.00,,,,,  247.00,  205.57,    0.00,    0.00,,,,,  236.84,  196.05,    0.00,    0.00,,,,,  262.66,  222.13,    0.00,    0.00,,,,, 1006.66,  841.73,    0.00,    0.00, 1848.39,  246.45,  115.20,    0.00,    0.00,,,,,  250.19,  119.25,    0.00,    0.00,,,,,  252.52,  122.63,    0.00,    0.00,,,,,  240.73,  107.80,    0.00,    0.00,,,,,  989.88,  464.88,    0.00,    0.00, 1454.76, 5727.89,    0.00,   1996.54,   1306.61,      0.00,      0.00,   9167.16,   1996.54,   1306.61,   3303.15
2026-01-14,18:01:26.788,  253.03,  212.04,    0.00,    0.00,,,,,  236.43,  196.95,    0.00,    0.00,,,,,  226.46,  187.77,    0.00,    0.00,,,,,  254.13,  215.48,    0.00,    0.00,,,,,  970.05,  812.24,    0.00,    0.00, 1782.29,  280.14,  120.11,    0.00,    0.00,,,,,  284.71,  124.03,    0.00,    0.00,,,,,  287.96,  128.00,    0.00,    0.00,,,,,  274.12,  112.09,    0.00,    0.00,,,,, 1126.93,  484.22,    0.00,    0.00, 1611.14, 7161.83,    0.00,   2096.97,   1296.46,      0.00,      0.00,  13093.51,   2096.97,   1296.46,   3393.43
2026-01-14,18:01:27.788,  251.14,  214.31,    0.00,    0.00,,,,,  236.18,  200.25,    0.00,    0.00,,,,,  227.50,  192.52,    0.00,    0.00,,,,,  252.68,  217.51,    0.00,    0.00,,,,,  967.50,  824.59,    0.00,    0.00, 1792.09,  234.45,  116.22,    0.00,    0.00,,,,,  235.07,  117.00,    0.00,    0.00,,,,,  238.67,  121.66,    0.00,    0.00,,,,,  226.38,  106.69,    0.00,    0.00,,,,,  934.57,  461.58,    0.00,    0.00, 1396.15, 5600.90,    0.00,   1902.07,   1286.16,      0.00,      0.00,   7873.07,   1902.07,   1286.16,   3188.24
2026-01-14,18:01:28.788,  270.11,  220.38,    0.00,    0.00,,,,,  254.35,  205.84,    0.00,    0.00,,,,,  244.75,  197.79,    0.00,    0.00,,,,,  271.66,  223.80,    0.00,    0.00,,,,, 1040.87,  847.82,    0.00,    0.00, 1888.69,  237.99,  115.51,    0.00,    0.00,,,,,  240.54,  117.78,    0.00,    0.00,,,,,  243.21,  121.59,    0.00,    0.00,,,,,  230.48,  106.62,    0.00,    0.00,,,,,  952.22,  461.50,    0.00,    0.00, 1413.73, 6992.72,    0.00,   1993.10,   1309.32,      0.00,      0.00,  10949.88,   1993.10,   1309.32,   3302.42
2026-01-14,18:01:29.789,  257.35,  215.17,    0.00,    0.00,,,,,  240.59,  199.91,    0.00,    0.00,,,,,  233.25,  194.14,    0.00,    0.00,,,,,  259.68,  220.77,    0.00,    0.00,,,,,  990.87,  830.00,    0.00,    0.00, 1820.87,  224.62,  111.68,    0.00,    0.00,,,,,  228.71,  116.19,    0.00,    0.00,,,,,  231.52,  119.81,    0.00,    0.00,,,,,  218.23,  103.74,    0.00,    0.00,,,,,  903.08,  451.42,    0.00,    0.00, 1354.50, 5353.96,    0.00,   1893.95,   1281.42,      0.00,      0.00,   7353.20,   1893.95,   1281.42,   3175.37
2026-01-14,18:01:30.789,  245.14,  206.50,    0.00,    0.00,,,,,  233.14,  196.12,    0.00,    0.00,,,,,  223.98,  187.36,    0.00,    0.00,,,,,  247.30,  211.04,    0.00,    0.00,,,,,  949.56,  801.02,    0.00,    0.00, 1750.58,  237.56,  119.79,    0.00,    0.00,,,,,  237.20,  119.36,    0.00,    0.00,,,,,  242.00,  124.72,    0.00,    0.00,,,,,  229.13,  109.53,    0.00,    0.00,,,,,  945.89,  473.40,    0.00,    0.00, 1419.29, 7222.05,    0.00,   1895.45,   1274.42,      0.00,      0.00,  10393.85,   1895.45,   1274.42,   3169.87
2026-01-14,18:01:31.788,  239.32,  202.00,    0.00,    0.00,,,,,  223.43,  187.14,    0.00,    0.00,,,,,  214.19,  178.78,    0.00,    0.00,,,,,  238.78,  203.19,    0.00,    0.00,,,,,  915.72,  771.11,    0.00,    0.00, 1686.83,  235.72,  117.89,    0.00,    0.00,,,,,  235.04,  116.10,    0.00,    0.00,,,,,  239.89,  121.77,    0.00,    0.00,,,,,  228.07,  108.34,    0.00,    0.00,,,,,  938.72,  464.10,    0.00,    0.00, 1402.82, 6668.64,    0.00,   1854.43,   1235.22,      0.00,      0.00,   9172.73,   1854.43,   1235.22,   3089.65
2026-01-14,18:01:32.789,  208.72,  161.20,    0.00,    0.00,,,,,  197.60,  150.82,    0.00,    0.00,,,,,  191.49,  145.23,    0.00,    0.00,,,,,  210.07,  163.64,    0.00,    0.00,,,,,  807.89,  620.89,    0.00,    0.00, 1428.78,  174.41,   85.07,    0.00,    0.00,,,,,  179.50,   89.98,    0.00,    0.00,,,,,  179.91,   91.03,    0.00,    0.00,,,,,  170.87,   80.21,    0.00,    0.00,,,,,  704.69,  346.28,    0.00,    0.00, 1050.97, 6248.53,    0.00,   1512.58,    967.17,      0.00,      0.00,   8916.56,   1512.58,    967.17,   2479.75
2026-01-14,18:01:33.789,   53.92,   26.63,    0.00,    0.00,,,,,   53.25,   26.05,    0.00,    0.00,,,,,   53.02,   25.82,    0.00,    0.00,,,,,   53.41,   26.29,    0.00,    0.00,,,,,  213.59,  104.80,    0.00,    0.00,  318.39,   67.17,   21.50,    0.00,    0.00,,,,,   66.72,   21.38,    0.00,    0.00,,,,,   66.23,   20.83,    0.00,    0.00,,,,,   66.93,   21.19,    0.00,    0.00,,,,,  267.05,   84.91,    0.00,    0.00,  351.96, 7411.19,    0.00,    480.64,    189.71,      0.00,      0.00,  11583.56,    480.64,    189.71,    670.35
2026-01-14,18:01:34.790,   41.42,   20.03,    0.00,    0.00,,,,,   40.60,   19.33,    0.00,    0.00,,,,,   40.37,   19.13,    0.00,    0.00,,,,,   40.99,   19.69,    0.00,    0.00,,,,,  163.38,   78.18,    0.00,    0.00,  241.55,   65.48,   20.04,    0.00,    0.00,,,,,   65.41,   20.34,    0.00,    0.00,,,,,   64.68,   19.72,    0.00,    0.00,,,,,   65.43,   20.04,    0.00,    0.00,,,,,  261.00,   80.13,    0.00,    0.00,  341.13, 6553.36,    0.00,    424.37,    158.31,      0.00,      0.00,   9739.31,    424.37,    158.31,    582.68
2026-01-14,18:01:35.789,   39.41,   20.20,    0.00,    0.00,,,,,   38.85,   19.71,    0.00,    0.00,,,,,   38.55,   19.46,    0.00,    0.00,,,,,   39.06,   19.95,    0.00,    0.00,,,,,  155.87,   79.33,    0.00,    0.00,  235.20,   68.06,   19.51,    0.00,    0.00,,,,,   68.08,   19.75,    0.00,    0.00,,,,,   67.84,   19.38,    0.00,    0.00,,,,,   68.35,   19.51,    0.00,    0.00,,,,,  272.33,   78.15,    0.00,    0.00,  350.48, 6191.64,    0.00,    428.20,    157.48,      0.00,      0.00,  12105.46,    428.20,    157.48,    585.67
2026-01-14,18:01:36.790,   31.76,   16.73,    0.00,    0.00,,,,,   31.24,   16.16,    0.00,    0.00,,,,,   31.03,   15.95,    0.00,    0.00,,,,,   31.40,   16.45,    0.00,    0.00,,,,,  125.42,   65.29,    0.00,    0.00,  190.72,   85.13,   21.73,    0.00,    0.00,,,,,   85.23,   21.93,    0.00,    0.00,,,,,   84.79,   21.53,    0.00,    0.00,,,,,   85.58,   21.95,    0.00,    0.00,,,,,  340.72,   87.14,    0.00,    0.00,  427.87, 5515.37,    0.00,    466.14,    152.44,      0.00,      0.00,   9293.82,    466.14,    152.44,    618.58
2026-01-14,18:01:37.795,   82.55,   38.17,    0.00,    0.00,,,,,   82.32,   37.85,    0.00,    0.00,,,,,   81.79,   37.46,    0.00,    0.00,,,,,   82.62,   38.21,    0.00,    0.00,,,,,  329.29,  151.68,    0.00,    0.00,  480.97,   80.18,   23.23,    0.00,    0.00,,,,,   79.00,   22.96,    0.00,    0.00,,,,,   78.62,   22.66,    0.00,    0.00,,,,,   80.22,   22.97,    0.00,    0.00,,,,,  318.02,   91.82,    0.00,    0.00,  409.84, 5281.32,    0.00,    647.31,    243.50,      0.00,      0.00,  11079.09,    647.31,    243.50,    890.81
2026-01-14,18:01:38.790,  250.20,  194.08,    0.00,    0.00,,,,,  230.69,  174.11,    0.00,    0.00,,,,,  225.26,  169.96,    0.00,    0.00,,,,,  251.64,  194.74,    0.00,    0.00,,,,,  957.79,  732.89,    0.00,    0.00, 1690.69,  250.40,  111.19,    0.00,    0.00,,,,,  250.56,  111.41,    0.00,    0.00,,,,,  257.18,  118.67,    0.00,    0.00,,,,,  242.20,  100.89,    0.00,    0.00,,,,, 1000.35,  442.16,    0.00,    0.00, 1442.50, 5539.78,    0.00,   1958.14,   1175.05,      0.00,      0.00,   9461.26,   1958.14,   1175.05,   3133.19
2026-01-14,18:01:39.790,  279.41,  214.80,    0.00,    0.00,,,,,  261.43,  196.41,    0.00,    0.00,,,,,  254.47,  190.45,    0.00,    0.00,,,,,  280.18,  214.76,    0.00,    0.00,,,,, 1075.49,  816.42,    0.00,    0.00, 1891.90,  225.01,  113.96,    0.00,    0.00,,,,,  215.43,  104.99,    0.00,    0.00,,,,,  223.89,  114.52,    0.00,    0.00,,,,,  214.82,  102.30,    0.00,    0.00,,,,,  879.16,  435.77,    0.00,    0.00, 1314.93, 4187.16,    0.00,   1954.64,   1252.19,      0.00,      0.00,   8202.66,   1954.64,   1252.19,   3206.83
2026-01-14,18:01:40.791,  246.49,  209.73,    0.00,    0.00,,,,,  230.67,  194.38,    0.00,    0.00,,,,,  221.60,  186.04,    0.00,    0.00,,,,,  246.36,  209.32,    0.00,    0.00,,,,,  945.12,  799.47,    0.00,    0.00, 1744.60,  225.83,  121.60,    0.00,    0.00,,,,,  219.59,  114.10,    0.00,    0.00,,,,,  226.14,  121.15,    0.00,    0.00,,,,,  215.92,  110.61,    0.00,    0.00,,,,,  887.48,  467.45,    0.00,    0.00, 1354.94, 3577.67,    0.00,   1832.61,   1266.93,      0.00,      0.00,   4533.71,   1832.61,   1266.93,   3099.53
2026-01-14,18:01:41.803,  261.58,  217.06,    0.00,    0.00,,,,,  239.59,  195.81,    0.00,    0.00,,,,,  230.68,  187.28,    0.00,    0.00,,,,,  261.86,  216.36,    0.00,    0.00,,,,,  993.72,  816.51,    0.00,    0.00, 1810.22,  231.48,  119.09,    0.00,    0.00,,,,,  226.72,  112.50,    0.00,    0.00,,,,,  233.44,  120.26,    0.00,    0.00,,,,,  221.02,  107.09,    0.00,    0.00,,,,,  912.65,  458.94,    0.00,    0.00, 1371.60, 3495.85,    0.00,   1906.37,   1275.45,      0.00,      0.00,   3818.83,   1906.37,   1275.45,   3181.82
2026-01-14,18:01:42.811,  236.30,  201.59,    0.00,    0.00,,,,,  218.13,  183.44,    0.00,    0.00,,,,,  208.40,  175.22,    0.00,    0.00,,,,,  235.05,  199.60,    0.00,    0.00,,,,,  897.88,  759.85,    0.00,    0.00, 1657.73,  245.50,  132.14,    0.00,    0.00,,,,,  251.57,  136.25,    0.00,    0.00,,,,,  254.50,  140.86,    0.00,    0.00,,,,,  238.83,  123.09,    0.00,    0.00,,,,,  990.39,  532.34,    0.00,    0.00, 1522.73, 4910.12,    0.00,   1888.28,   1292.19,      0.00,      0.00,   8594.41,   1888.28,   1292.19,   3180.47
2026-01-14,18:01:43.792,  267.34,  212.67,    0.00,    0.00,,,,,  257.17,  201.95,    0.00,    0.00,,,,,  246.06,  192.59,    0.00,    0.00,,,,,  267.07,  212.07,    0.00,    0.00,,,,, 1037.65,  819.28,    0.00,    0.00, 1856.93,  265.77,  122.31,    0.00,    0.00,,,,,  271.55,  127.01,    0.00,    0.00,,,,,  273.96,  130.47,    0.00,    0.00,,,,,  260.14,  114.24,    0.00,    0.00,,,,, 1071.42,  494.03,    0.00,    0.00, 1565.45, 6403.60,    0.00,   2109.06,   1313.32,      0.00,      0.00,  11410.05,   2109.06,   1313.32,   3422.38
2026-01-14,18:01:44.792,  196.79,  160.93,    0.00,    0.00,,,,,  186.57,  149.81,    0.00,    0.00,,,,,  176.37,  140.79,    0.00,    0.00,,,,,  199.94,  163.20,    0.00,    0.00,,,,,  759.68,  614.73,    0.00,    0.00, 1374.41,  221.88,  101.09,    0.00,    0.00,,,,,  222.80,  101.96,    0.00,    0.00,,,,,  229.68,  109.40,    0.00,    0.00,,,,,  216.33,   93.16,    0.00,    0.00,,,,,  890.70,  405.60,    0.00,    0.00, 1296.30, 7174.51,    0.00,   1650.37,   1020.34,      0.00,      0.00,  12545.15,   1650.37,   1020.34,   2670.71
2026-01-14,18:01:45.799,  199.14,  162.58,    0.00,    0.00,,,,,  190.87,  153.40,    0.00,    0.00,,,,,  179.50,  143.34,    0.00,    0.00,,,,,  201.05,  163.68,    0.00,    0.00,,,,,  770.56,  623.00,    0.00,    0.00, 1393.56,  213.05,   98.76,    0.00,    0.00,,,,,  217.35,  101.76,    0.00,    0.00,,,,,  224.30,  109.52,    0.00,    0.00,,,,,  207.70,   91.94,    0.00,    0.00,,,,,  862.40,  401.98,    0.00,    0.00, 1264.38, 8747.75,    0.00,   1632.96,   1024.98,      0.00,      0.00,  11971.54,   1632.96,   1024.98,   2657.93
2026-01-14,18:01:46.793,  252.23,  176.42,    0.00,    0.00,,,,,  240.76,  165.64,    0.00,    0.00,,,,,  231.97,  157.49,    0.00,    0.00,,,,,  253.01,  177.89,    0.00,    0.00,,,,,  977.97,  677.43,    0.00,    0.00, 1655.41,  236.83,  108.24,    0.00,    0.00,,,,,  234.08,  104.87,    0.00,    0.00,,,,,  240.58,  111.39,    0.00,    0.00,,,,,  228.83,   98.43,    0.00,    0.00,,,,,  940.31,  422.94,    0.00,    0.00, 1363.25,10041.08,    0.00,   1918.28,   1100.38,      0.00,      0.00,  11503.84,   1918.28,   1100.38,   3018.66
2026-01-14,18:01:47.803,  554.90,  209.19,    0.00,    0.00,,,,,  545.72,  200.38,    0.00,    0.00,,,,,  536.67,  192.84,    0.00,    0.00,,,,,  554.30,  209.17,    0.00,    0.00,,,,, 2191.60,  811.59,    0.00,    0.00, 3003.18,  225.36,  110.74,    0.00,    0.00,,,,,  223.48,  107.85,    0.00,    0.00,,,,,  228.69,  113.66,    0.00,    0.00,,,,,  218.06,  101.85,    0.00,    0.00,,,,,  895.59,  434.09,    0.00,    0.00, 1329.69, 9892.57,    0.00,   3087.19,   1245.68,      0.00,      0.00,  11763.37,   3087.19,   1245.68,   4332.87
2026-01-14,18:01:48.794,  132.16,   27.56,    0.00,    0.00,,,,,  131.29,   26.83,    0.00,    0.00,,,,,  131.24,   26.69,    0.00,    0.00,,,,,  131.83,   27.28,    0.00,    0.00,,,,,  526.52,  108.36,    0.00,    0.00,  634.88,   60.88,   22.07,    0.00,    0.00,,,,,   60.71,   22.34,    0.00,    0.00,,,,,   60.29,   21.73,    0.00,    0.00,,,,,   60.78,   21.93,    0.00,    0.00,,,,,  242.66,   88.07,    0.00,    0.00,  330.73,10479.44,    0.00,    769.17,    196.44,      0.00,      0.00,  12315.27,    769.17,    196.44,    965.61
2026-01-14,18:01:49.793,   70.56,   32.76,    0.00,    0.00,,,,,   69.54,   31.89,    0.00,    0.00,,,,,   69.43,   31.68,    0.00,    0.00,,,,,   70.14,   32.46,    0.00,    0.00,,,,,  279.67,  128.80,    0.00,    0.00,  408.47,   63.66,   19.59,    0.00,    0.00,,,,,   63.02,   19.77,    0.00,    0.00,,,,,   62.56,   19.20,    0.00,    0.00,,,,,   63.48,   19.50,    0.00,    0.00,,,,,  252.72,   78.06,    0.00,    0.00,  330.78, 9415.49,    0.00,    532.38,    206.86,      0.00,      0.00,  12272.29,    532.38,    206.86,    739.25
2026-01-14,18:01:50.811,   28.39,   16.06,    0.00,    0.00,,,,,   27.61,   15.30,    0.00,    0.00,,,,,   27.46,   15.20,    0.00,    0.00,,,,,   28.12,   15.83,    0.00,    0.00,,,,,  111.58,   62.39,    0.00,    0.00,  173.98,   60.73,   19.17,    0.00,    0.00,,,,,   60.55,   19.41,    0.00,    0.00,,,,,   60.31,   18.98,    0.00,    0.00,,,,,   60.58,   19.05,    0.00,    0.00,,,,,  242.16,   76.61,    0.00,    0.00,  318.77, 8202.43,    0.00,    353.74,    139.01,      0.00,      0.00,  12209.81,    353.74,    139.01,    492.75
2026-01-14,18:01:51.794,   45.39,   20.97,    0.00,    0.00,,,,,   44.26,   20.08,    0.00,    0.00,,,,,   44.15,   19.93,    0.00,    0.00,,,,,   44.96,   20.68,    0.00,    0.00,,,,,  178.76,   81.66,    0.00,    0.00,  260.42,   69.32,   19.69,    0.00,    0.00,,,,,   69.23,   19.81,    0.00,    0.00,,,,,   69.11,   19.44,    0.00,    0.00,,,,,   69.36,   19.64,    0.00,    0.00,,,,,  277.02,   78.57,    0.00,    0.00,  355.60, 7023.48,    0.00,    455.79,    160.24,      0.00,      0.00,  12881.22,    455.79,    160.24,    616.02
2026-01-14,18:01:52.793,   30.95,   15.66,    0.00,    0.00,,,,,   30.14,   14.91,    0.00,    0.00,,,,,   29.92,   14.71,    0.00,    0.00,,,,,   30.59,   15.37,    0.00,    0.00,,,,,  121.60,   60.66,    0.00,    0.00,  182.26,   65.73,   18.82,    0.00,    0.00,,,,,   65.41,   18.90,    0.00,    0.00,,,,,   65.01,   18.47,    0.00,    0.00,,,,,   65.62,   18.65,    0.00,    0.00,,,,,  261.76,   74.84,    0.00,    0.00,  336.60, 5859.54,    0.00,    383.36,    135.50,      0.00,      0.00,  12012.91,    383.36,    135.50,    518.86
2026-01-14,18:01:53.799,   57.89,   23.95,    0.00,    0.00,,,,,   56.94,   23.29,    0.00,    0.00,,,,,   56.84,   23.07,    0.00,    0.00,,,,,   57.49,   23.66,    0.00,    0.00,,,,,  229.15,   93.97,    0.00,    0.00,  323.11,   57.36,   18.52,    0.00,    0.00,,,,,   57.26,   19.05,    0.00,    0.00,,,,,   56.53,   18.44,    0.00,    0.00,,,,,   57.42,   18.42,    0.00,    0.00,,,,,  228.57,   74.43,    0.00,    0.00,  303.00, 5581.28,    0.00,    457.72,    168.40,      0.00,      0.00,  11273.43,    457.72,    168.40,    626.12
